file_path(string),gt_class(string),gt_box(string),pd_class(string),pd_box(string),pd_score(float),frame_idx_in_file(int)
2007_006241.jpg,,,bottle,"{'x_left': 0.44637943633473837, 'y_top': 0.2946164938055552, 'x_right': 0.5108978203741403, 'y_bottom': 0.5234898961571547}",0.10449382,0
2007_006241.jpg,,,diningtable,"{'x_left': 0.07447245232875532, 'y_top': 0.34561673726026837, 'x_right': 0.887079246025819, 'y_bottom': 0.9937911193875166}",0.97841567,0
2007_006241.jpg,,,chair,"{'x_left': 0.000791480802572686, 'y_top': 0.48526863669542164, 'x_right': 0.11450620350012412, 'y_bottom': 0.9727087224160708}",0.4975367,0
2007_006241.jpg,,,chair,"{'x_left': 0.781682393641426, 'y_top': 0.4876674260601631, 'x_right': 0.9815392278719407, 'y_bottom': 0.9623499207254557}",0.5958082,0
2007_006241.jpg,,,chair,"{'x_left': 0.16987706974377997, 'y_top': 0.8163440329203239, 'x_right': 0.6964953138140533, 'y_bottom': 1.0}",0.71198165,0
2007_006254.jpg,train,"{'x_left': 0.122, 'y_top': 0.3063063063063063, 'x_right': 0.732, 'y_bottom': 0.6216216216216216}",,,,0
2007_006254.jpg,,,train,"{'x_left': 0.05477570950067956, 'y_top': 0.28444772098376203, 'x_right': 0.7935926784552061, 'y_bottom': 0.6884832789188164}",0.57538426,0
2007_006260.jpg,cat,"{'x_left': 0.2, 'y_top': 0.14933333333333335, 'x_right': 1.0, 'y_bottom': 0.6213333333333333}",,,,0
2007_006260.jpg,,,cat,"{'x_left': 0.20540135117420782, 'y_top': 0.12011045174713314, 'x_right': 0.9454092894176336, 'y_bottom': 0.6138401081623939}",0.79808396,0
2007_006277.jpg,car,"{'x_left': 0.13, 'y_top': 0.18666666666666668, 'x_right': 0.894, 'y_bottom': 0.8586666666666667}",,,,0
2007_006277.jpg,,,car,"{'x_left': 0.13823783983175564, 'y_top': 0.1819509945929051, 'x_right': 0.9086862010359764, 'y_bottom': 0.8796616297955696}",0.90102404,0
2007_006281.jpg,boat,"{'x_left': 0.002, 'y_top': 0.5493333333333333, 'x_right': 0.344, 'y_bottom': 0.8986666666666666}",,,,0
2007_006281.jpg,boat,"{'x_left': 0.314, 'y_top': 0.45066666666666666, 'x_right': 1.0, 'y_bottom': 0.8906666666666667}",,,,0
2007_006281.jpg,,,boat,"{'x_left': 0.20504386083749615, 'y_top': 0.44372930530864463, 'x_right': 0.9754642025522086, 'y_bottom': 0.9025166712861337}",0.91596556,0
2007_006281.jpg,,,boat,"{'x_left': 0.03823082972031372, 'y_top': 0.5735824419425084, 'x_right': 0.28879862773876924, 'y_bottom': 0.9204098591914545}",0.7377949,0
2007_006281.jpg,,,boat,"{'x_left': 0.9476835745372452, 'y_top': 0.697137379617416, 'x_right': 0.9910044010528005, 'y_bottom': 0.9167060797319962}",0.122714944,0
2007_006282.jpg,person,"{'x_left': 0.238, 'y_top': 0.2934131736526946, 'x_right': 0.624, 'y_bottom': 1.0}",,,,0
2007_006282.jpg,,,person,"{'x_left': 0.21482829043842283, 'y_top': 0.28319244360355234, 'x_right': 0.6472830762737072, 'y_bottom': 1.0}",0.8793426,0
2007_006282.jpg,,,chair,"{'x_left': 0.16340557196621713, 'y_top': 0.579563686074477, 'x_right': 0.37092375987195053, 'y_bottom': 1.0}",0.582298,0
2007_006303.jpg,cat,"{'x_left': 0.362, 'y_top': 0.3665768194070081, 'x_right': 0.604, 'y_bottom': 0.862533692722372}",,,,0
2007_006303.jpg,pottedplant,"{'x_left': 0.708, 'y_top': 0.008086253369272238, 'x_right': 1.0, 'y_bottom': 1.0}",,,,0
2007_006303.jpg,,,person,"{'x_left': 0.006970846175230465, 'y_top': 0.2674447416083171, 'x_right': 0.07862853042987678, 'y_bottom': 0.43884969411286023}",0.2004038,0
2007_006303.jpg,,,person,"{'x_left': 0.11568463891343428, 'y_top': 0.3229038037094703, 'x_right': 0.23565904785062258, 'y_bottom': 0.7155044757094751}",0.70490164,0
2007_006303.jpg,,,cat,"{'x_left': 0.2327348373730825, 'y_top': 0.37547583440771476, 'x_right': 0.6210281927524621, 'y_bottom': 0.9411777473582672}",0.83198804,0
2007_006317.jpg,bus,"{'x_left': 0.002, 'y_top': 0.005333333333333333, 'x_right': 1.0, 'y_bottom': 0.8026666666666666}",,,,0
2007_006317.jpg,bicycle,"{'x_left': 0.478, 'y_top': 0.5573333333333333, 'x_right': 0.956, 'y_bottom': 1.0}",,,,0
2007_006317.jpg,person,"{'x_left': 0.498, 'y_top': 0.17866666666666667, 'x_right': 0.792, 'y_bottom': 0.9813333333333333}",,,,0
2007_006317.jpg,,,bus,"{'x_left': 0.007203303682804141, 'y_top': 0.0, 'x_right': 0.8333045154195564, 'y_bottom': 0.7205806107961215}",0.84987926,0
2007_006317.jpg,,,person,"{'x_left': 0.5009960101991434, 'y_top': 0.17383746532220107, 'x_right': 0.800603721612967, 'y_bottom': 0.8726976689932897}",0.9146791,0
2007_006317.jpg,,,bicycle,"{'x_left': 0.45999105166187654, 'y_top': 0.49587215324300987, 'x_right': 0.9562145677283176, 'y_bottom': 0.9997750754381143}",0.8977023,0
2007_006348.jpg,tvmonitor,"{'x_left': 0.024, 'y_top': 0.2, 'x_right': 0.16, 'y_bottom': 0.5466666666666666}",,,,0
2007_006348.jpg,chair,"{'x_left': 0.432, 'y_top': 0.2853333333333333, 'x_right': 1.0, 'y_bottom': 0.9973333333333333}",,,,0
2007_006348.jpg,,,tvmonitor,"{'x_left': 0.033496551768137844, 'y_top': 0.20437243113444403, 'x_right': 0.2053650365632314, 'y_bottom': 0.4801804676393362}",0.80515313,0
2007_006348.jpg,,,chair,"{'x_left': 0.4217947669636745, 'y_top': 0.29901353106902195, 'x_right': 0.9961382936090231, 'y_bottom': 1.0}",0.977489,0
2007_006364.jpg,horse,"{'x_left': 0.078, 'y_top': 0.41569767441860467, 'x_right': 1.0, 'y_bottom': 1.0}",,,,0
2007_006364.jpg,person,"{'x_left': 0.512, 'y_top': 0.06976744186046512, 'x_right': 0.762, 'y_bottom': 1.0}",,,,0
2007_006364.jpg,person,"{'x_left': 0.772, 'y_top': 0.502906976744186, 'x_right': 0.856, 'y_bottom': 0.622093023255814}",,,,0
2007_006364.jpg,,,person,"{'x_left': 0.508070284951994, 'y_top': 0.09293154445446461, 'x_right': 0.7676049338869178, 'y_bottom': 0.9300149875015479}",0.9360016,0
2007_006364.jpg,,,horse,"{'x_left': 0.09480536744777968, 'y_top': 0.4563803028491827, 'x_right': 1.0, 'y_bottom': 1.0}",0.92787576,0
2007_006373.jpg,sofa,"{'x_left': 0.6266666666666667, 'y_top': 0.742, 'x_right': 0.9973333333333333, 'y_bottom': 1.0}",,,,0
2007_006373.jpg,person,"{'x_left': 0.04, 'y_top': 0.562, 'x_right': 0.14933333333333335, 'y_bottom': 0.942}",,,,0
2007_006373.jpg,,,person,"{'x_left': 0.04038297608236854, 'y_top': 0.5544844354864267, 'x_right': 0.15636794447010527, 'y_bottom': 0.9238270848699717}",0.7422382,0
2007_006373.jpg,,,sofa,"{'x_left': 0.6450513164733465, 'y_top': 0.7276235705375672, 'x_right': 0.9795273061979275, 'y_bottom': 1.0}",0.8000056,0
2007_006400.jpg,train,"{'x_left': 0.866, 'y_top': 0.23880597014925373, 'x_right': 1.0, 'y_bottom': 0.764179104477612}",,,,0
2007_006400.jpg,train,"{'x_left': 0.378, 'y_top': 0.30149253731343284, 'x_right': 0.88, 'y_bottom': 0.7014925373134329}",,,,0
2007_006400.jpg,train,"{'x_left': 0.08, 'y_top': 0.373134328358209, 'x_right': 0.398, 'y_bottom': 0.6059701492537314}",,,,0
2007_006400.jpg,,,train,"{'x_left': 0.014287040394086098, 'y_top': 0.3813173360417439, 'x_right': 0.4019348716965089, 'y_bottom': 0.6305532499133624}",0.8457232,0
2007_006400.jpg,,,train,"{'x_left': 0.37746117873063456, 'y_top': 0.3019154074854576, 'x_right': 0.9192511556088008, 'y_bottom': 0.724729097501819}",0.8981595,0
2007_006400.jpg,,,train,"{'x_left': 0.8618064161137893, 'y_top': 0.24213280149679917, 'x_right': 0.9999561556795469, 'y_bottom': 0.7347958039863293}",0.9476912,0
2007_006409.jpg,person,"{'x_left': 0.608, 'y_top': 0.2613333333333333, 'x_right': 1.0, 'y_bottom': 1.0}",,,,0
2007_006409.jpg,person,"{'x_left': 0.002, 'y_top': 0.3413333333333333, 'x_right': 0.228, 'y_bottom': 0.704}",,,,0
2007_006409.jpg,bottle,"{'x_left': 0.334, 'y_top': 0.4746666666666667, 'x_right': 0.386, 'y_bottom': 0.6426666666666667}",,,,0
2007_006409.jpg,diningtable,"{'x_left': 0.016, 'y_top': 0.6053333333333333, 'x_right': 0.752, 'y_bottom': 1.0}",,,,0
2007_006409.jpg,,,bottle,"{'x_left': 0.7223938511667344, 'y_top': 0.3328735983504699, 'x_right': 0.7558173316476436, 'y_bottom': 0.4028988187913711}",0.118067935,0
2007_006409.jpg,,,person,"{'x_left': 0.020376207606150554, 'y_top': 0.34992176193970903, 'x_right': 0.24788850788198985, 'y_bottom': 0.6805431990388724}",0.80641484,0
2007_006409.jpg,,,bottle,"{'x_left': 0.3413619413960438, 'y_top': 0.4763817985867078, 'x_right': 0.39555075845007714, 'y_bottom': 0.6576587175697088}",0.7574329,0
2007_006409.jpg,,,person,"{'x_left': 0.6021240335931916, 'y_top': 0.24355279257811036, 'x_right': 0.9884479522017561, 'y_bottom': 1.0}",0.7884407,0
2007_006409.jpg,,,diningtable,"{'x_left': 0.0032516436450298336, 'y_top': 0.5962872877464844, 'x_right': 0.6820129896070407, 'y_bottom': 0.9860907374918462}",0.9299221,0
2007_006442.jpg,person,"{'x_left': 0.005747126436781609, 'y_top': 0.058, 'x_right': 0.5603448275862069, 'y_bottom': 1.0}",,,,0
2007_006442.jpg,person,"{'x_left': 0.3735632183908046, 'y_top': 0.362, 'x_right': 0.9971264367816092, 'y_bottom': 1.0}",,,,0
2007_006442.jpg,,,person,"{'x_left': 0.008079499605985752, 'y_top': 0.06992002139183195, 'x_right': 0.5563045481956922, 'y_bottom': 0.9652200344846799}",0.9125517,0
2007_006444.jpg,dog,"{'x_left': 0.268, 'y_top': 0.3893333333333333, 'x_right': 0.542, 'y_bottom': 0.9706666666666667}",,,,0
2007_006444.jpg,person,"{'x_left': 0.822, 'y_top': 0.008, 'x_right': 1.0, 'y_bottom': 0.6106666666666667}",,,,0
2007_006444.jpg,,,person,"{'x_left': 0.81299387224649, 'y_top': 0.06469791372519279, 'x_right': 0.9923077756733849, 'y_bottom': 0.6195003053173651}",0.66067314,0
2007_006444.jpg,,,dog,"{'x_left': 0.3371558092695016, 'y_top': 0.4454710887160668, 'x_right': 0.5523183992688473, 'y_bottom': 0.882352632729457}",0.8330892,0
2007_006445.jpg,horse,"{'x_left': 0.14672686230248308, 'y_top': 0.325, 'x_right': 0.9051918735891648, 'y_bottom': 0.95625}",,,,0
2007_006445.jpg,person,"{'x_left': 0.3927765237020316, 'y_top': 0.21041666666666667, 'x_right': 0.6749435665914221, 'y_bottom': 0.5666666666666667}",,,,0
2007_006445.jpg,,,person,"{'x_left': 0.35496891304506706, 'y_top': 0.20272429763317112, 'x_right': 0.6852426086171315, 'y_bottom': 0.5970996811393591}",0.89700943,0
2007_006445.jpg,,,horse,"{'x_left': 0.09576159023688396, 'y_top': 0.3038199071107002, 'x_right': 0.9089312760151349, 'y_bottom': 0.9571940821544482}",0.92997396,0
2007_006449.jpg,bicycle,"{'x_left': 0.004, 'y_top': 0.04, 'x_right': 1.0, 'y_bottom': 0.9786666666666667}",,,,0
2007_006449.jpg,,,bicycle,"{'x_left': 0.007849217251631013, 'y_top': 0.09079927369081053, 'x_right': 1.0, 'y_bottom': 0.9496204882603425}",0.91904825,0
2007_006477.jpg,chair,"{'x_left': 0.018666666666666668, 'y_top': 0.534, 'x_right': 0.192, 'y_bottom': 0.802}",,,,0
2007_006477.jpg,chair,"{'x_left': 0.816, 'y_top': 0.53, 'x_right': 1.0, 'y_bottom': 0.86}",,,,0
2007_006477.jpg,chair,"{'x_left': 0.4533333333333333, 'y_top': 0.706, 'x_right': 0.6453333333333333, 'y_bottom': 0.85}",,,,0
2007_006477.jpg,person,"{'x_left': 0.33066666666666666, 'y_top': 0.414, 'x_right': 0.6586666666666666, 'y_bottom': 0.936}",,,,0
2007_006477.jpg,person,"{'x_left': 0.3893333333333333, 'y_top': 0.442, 'x_right': 0.6933333333333334, 'y_bottom': 0.908}",,,,0
2007_006477.jpg,,,chair,"{'x_left': 0.01726625127116073, 'y_top': 0.539796623526353, 'x_right': 0.19263128522668893, 'y_bottom': 0.8145972621594942}",0.7938742,0
2007_006477.jpg,,,person,"{'x_left': 0.3227493364713513, 'y_top': 0.43634282310926004, 'x_right': 0.5330200776967865, 'y_bottom': 0.8979189243976886}",0.8150776,0
2007_006477.jpg,,,chair,"{'x_left': 0.792096984602511, 'y_top': 0.5335094924281194, 'x_right': 1.0, 'y_bottom': 0.8982035888950641}",0.74089175,0
2007_006483.jpg,person,"{'x_left': 0.2, 'y_top': 0.08488063660477453, 'x_right': 0.758, 'y_bottom': 1.0}",,,,0
2007_006483.jpg,bottle,"{'x_left': 0.614, 'y_top': 0.38726790450928383, 'x_right': 0.696, 'y_bottom': 0.5862068965517241}",,,,0
2007_006483.jpg,bottle,"{'x_left': 0.632, 'y_top': 0.506631299734748, 'x_right': 0.676, 'y_bottom': 0.6737400530503979}",,,,0
2007_006483.jpg,bottle,"{'x_left': 0.562, 'y_top': 0.4005305039787798, 'x_right': 0.61, 'y_bottom': 0.5755968169761273}",,,,0
2007_006483.jpg,,,person,"{'x_left': 0.20007365289101237, 'y_top': 0.06969754891166324, 'x_right': 0.7920644623683049, 'y_bottom': 0.974291568417274}",0.8828594,0
2007_006483.jpg,,,bottle,"{'x_left': 0.6207584648618331, 'y_top': 0.3625748410224915, 'x_right': 0.6935651254901519, 'y_bottom': 0.593787096958894}",0.6890112,0
2007_006483.jpg,,,bottle,"{'x_left': 0.7712943538924822, 'y_top': 0.5006577724250464, 'x_right': 0.8650416884383331, 'y_bottom': 0.6650645977226587}",0.31344295,0
2007_006483.jpg,,,bottle,"{'x_left': 0.8686503551462521, 'y_top': 0.48799627682360325, 'x_right': 0.9403057177344194, 'y_bottom': 0.6988917943832966}",0.36820725,0
2007_006483.jpg,,,bottle,"{'x_left': 0.9619469166764846, 'y_top': 0.5952540977138739, 'x_right': 1.0, 'y_bottom': 0.8788573217437817}",0.18816996,0
2007_006483.jpg,,,diningtable,"{'x_left': 0.6441017391509735, 'y_top': 0.639364082430326, 'x_right': 0.9720582501326617, 'y_bottom': 0.9947276524558434}",0.12314933,0
2007_006490.jpg,bird,"{'x_left': 0.29739776951672864, 'y_top': 0.8631284916201117, 'x_right': 0.4052044609665427, 'y_bottom': 0.9273743016759777}",,,,0
2007_006490.jpg,person,"{'x_left': 0.5315985130111525, 'y_top': 0.46089385474860334, 'x_right': 0.6282527881040892, 'y_bottom': 0.6927374301675978}",,,,0
2007_006490.jpg,boat,"{'x_left': 0.7806691449814126, 'y_top': 0.025139664804469275, 'x_right': 1.0, 'y_bottom': 0.1871508379888268}",,,,0
2007_006490.jpg,boat,"{'x_left': 0.6394052044609665, 'y_top': 0.07541899441340782, 'x_right': 0.8401486988847584, 'y_bottom': 0.18156424581005587}",,,,0
2007_006490.jpg,boat,"{'x_left': 0.4758364312267658, 'y_top': 0.06983240223463687, 'x_right': 0.6877323420074349, 'y_bottom': 0.1871508379888268}",,,,0
2007_006490.jpg,,,boat,"{'x_left': 0.6219378868112198, 'y_top': 0.031203650522598853, 'x_right': 1.0, 'y_bottom': 0.21424473706355462}",0.67015976,0
2007_006490.jpg,,,person,"{'x_left': 0.5388129828010614, 'y_top': 0.45432266243031394, 'x_right': 0.6262999527786787, 'y_bottom': 0.6750851927502798}",0.78391254,0
2007_006490.jpg,,,bird,"{'x_left': 0.280600823031022, 'y_top': 0.8682641492933034, 'x_right': 0.39733748696859067, 'y_bottom': 0.9308233384409776}",0.20648469,0
2007_006530.jpg,chair,"{'x_left': 0.08, 'y_top': 0.4693333333333333, 'x_right': 0.384, 'y_bottom': 0.752}",,,,0
2007_006530.jpg,sofa,"{'x_left': 0.432, 'y_top': 0.48, 'x_right': 1.0, 'y_bottom': 0.88}",,,,0
2007_006530.jpg,chair,"{'x_left': 0.488, 'y_top': 0.6986666666666667, 'x_right': 1.0, 'y_bottom': 1.0}",,,,0
2007_006530.jpg,chair,"{'x_left': 0.094, 'y_top': 0.44533333333333336, 'x_right': 0.154, 'y_bottom': 0.5546666666666666}",,,,0
2007_006530.jpg,chair,"{'x_left': 0.006, 'y_top': 0.448, 'x_right': 0.082, 'y_bottom': 0.6693333333333333}",,,,0
2007_006530.jpg,chair,"{'x_left': 0.118, 'y_top': 0.424, 'x_right': 0.17, 'y_bottom': 0.4666666666666667}",,,,0
2007_006530.jpg,,,chair,"{'x_left': 0.005513004819017186, 'y_top': 0.4269154804023413, 'x_right': 0.06465020847068383, 'y_bottom': 0.6941993467170459}",0.40657482,0
2007_006530.jpg,,,chair,"{'x_left': 0.11044092551905374, 'y_top': 0.45948352385557617, 'x_right': 0.3841744504765823, 'y_bottom': 0.7381199769507922}",0.7707814,0
2007_006530.jpg,,,dog,"{'x_left': 0.5444245827851387, 'y_top': 0.4814825281300912, 'x_right': 0.9431144518382274, 'y_bottom': 0.6935905728402505}",0.10746598,0
2007_006530.jpg,,,sofa,"{'x_left': 0.44590556999665043, 'y_top': 0.5015651173872672, 'x_right': 1.0, 'y_bottom': 0.8181040192469725}",0.7878223,0
2007_006530.jpg,,,chair,"{'x_left': 0.47242389391458944, 'y_top': 0.6596779257881871, 'x_right': 0.99747711762575, 'y_bottom': 0.9476342078908362}",0.39133975,0
2007_006549.jpg,boat,"{'x_left': 0.4693333333333333, 'y_top': 0.04, 'x_right': 0.6586666666666666, 'y_bottom': 0.136}",,,,0
2007_006549.jpg,,,boat,"{'x_left': 0.48084826392256297, 'y_top': 0.06549192170007871, 'x_right': 0.6469368043693212, 'y_bottom': 0.11263457621049423}",0.58278954,0
2007_006553.jpg,chair,"{'x_left': 0.4371584699453552, 'y_top': 0.438, 'x_right': 0.9590163934426229, 'y_bottom': 0.972}",,,,0
2007_006553.jpg,,,chair,"{'x_left': 0.4395173574517782, 'y_top': 0.41433740926889273, 'x_right': 0.9735683668469924, 'y_bottom': 0.9567424299240113}",0.8978319,0
2007_006559.jpg,person,"{'x_left': 0.1761194029850746, 'y_top': 0.196, 'x_right': 0.8298507462686567, 'y_bottom': 0.958}",,,,0
2007_006559.jpg,,,person,"{'x_left': 0.16828630934495192, 'y_top': 0.1855277202619957, 'x_right': 0.7899671774534078, 'y_bottom': 0.9634161716300708}",0.927967,0
2007_006560.jpg,person,"{'x_left': 0.002, 'y_top': 0.07466666666666667, 'x_right': 0.492, 'y_bottom': 1.0}",,,,0
2007_006560.jpg,person,"{'x_left': 0.446, 'y_top': 0.08266666666666667, 'x_right': 1.0, 'y_bottom': 1.0}",,,,0
2007_006560.jpg,,,person,"{'x_left': 0.41428439699503095, 'y_top': 0.034312876785489235, 'x_right': 0.4975603792318931, 'y_bottom': 0.23366061040827862}",0.28442645,0
2007_006560.jpg,,,person,"{'x_left': 0.04830309516053935, 'y_top': 0.06653730674651953, 'x_right': 0.5073703940432805, 'y_bottom': 0.993844188289092}",0.9154146,0
2007_006560.jpg,,,person,"{'x_left': 0.4622881938851797, 'y_top': 0.07727969006529228, 'x_right': 0.9810603238995259, 'y_bottom': 0.9756975876170855}",0.9309486,0
2007_006581.jpg,bicycle,"{'x_left': 0.25133689839572193, 'y_top': 0.646, 'x_right': 0.6577540106951871, 'y_bottom': 0.958}",,,,0
2007_006581.jpg,bicycle,"{'x_left': 0.43315508021390375, 'y_top': 0.598, 'x_right': 0.7834224598930482, 'y_bottom': 0.954}",,,,0
2007_006581.jpg,car,"{'x_left': 0.20855614973262032, 'y_top': 0.418, 'x_right': 0.2727272727272727, 'y_bottom': 0.462}",,,,0
2007_006581.jpg,car,"{'x_left': 0.3609625668449198, 'y_top': 0.42, 'x_right': 0.4117647058823529, 'y_bottom': 0.466}",,,,0
2007_006581.jpg,car,"{'x_left': 0.2887700534759358, 'y_top': 0.426, 'x_right': 0.34759358288770054, 'y_bottom': 0.456}",,,,0
2007_006581.jpg,,,car,"{'x_left': 0.21596056899176191, 'y_top': 0.4212171014193159, 'x_right': 0.29147644467101647, 'y_bottom': 0.46950951074510816}",0.60566705,0
2007_006581.jpg,,,car,"{'x_left': 0.3059239287614822, 'y_top': 0.4182356521104964, 'x_right': 0.36799217269420625, 'y_bottom': 0.4605479590403919}",0.405274,0
2007_006581.jpg,,,car,"{'x_left': 0.3631023377569822, 'y_top': 0.4036309552824841, 'x_right': 0.4423192347081808, 'y_bottom': 0.46032281850948925}",0.32022476,0
2007_006581.jpg,,,boat,"{'x_left': 0.14229120462445108, 'y_top': 0.6670447227958534, 'x_right': 0.4356936877805453, 'y_bottom': 0.9591535414728751}",0.20147775,0
2007_006581.jpg,,,bicycle,"{'x_left': 0.22139204367270837, 'y_top': 0.5974801424827025, 'x_right': 0.7682916027494577, 'y_bottom': 0.9725997091263074}",0.6435335,0
2007_006585.jpg,person,"{'x_left': 0.336, 'y_top': 0.12386706948640483, 'x_right': 0.65, 'y_bottom': 0.7069486404833837}",,,,0
2007_006585.jpg,motorbike,"{'x_left': 0.286, 'y_top': 0.30513595166163143, 'x_right': 0.662, 'y_bottom': 0.7794561933534743}",,,,0
2007_006585.jpg,,,person,"{'x_left': 0.36972278419116367, 'y_top': 0.15317645661849238, 'x_right': 0.6379923218192733, 'y_bottom': 0.6929014165381284}",0.7716401,0
2007_006585.jpg,,,motorbike,"{'x_left': 0.28746886680591566, 'y_top': 0.3138232738763552, 'x_right': 0.6572097286269527, 'y_bottom': 0.7876184946231658}",0.92998916,0
2007_006587.jpg,person,"{'x_left': 0.426, 'y_top': 0.08266666666666667, 'x_right': 0.576, 'y_bottom': 0.528}",,,,0
2007_006587.jpg,,,person,"{'x_left': 0.4254274558975147, 'y_top': 0.07714343364495496, 'x_right': 0.5760501340765221, 'y_bottom': 0.5582737526519481}",0.7817816,0
2007_006605.jpg,chair,"{'x_left': 0.446, 'y_top': 0.4666666666666667, 'x_right': 0.554, 'y_bottom': 0.5306666666666666}",,,,0
2007_006605.jpg,chair,"{'x_left': 0.316, 'y_top': 0.496, 'x_right': 0.47, 'y_bottom': 0.8293333333333334}",,,,0
2007_006605.jpg,chair,"{'x_left': 0.662, 'y_top': 0.472, 'x_right': 0.774, 'y_bottom': 0.776}",,,,0
2007_006605.jpg,chair,"{'x_left': 0.68, 'y_top': 0.5306666666666666, 'x_right': 0.824, 'y_bottom': 0.8346666666666667}",,,,0
2007_006605.jpg,chair,"{'x_left': 0.492, 'y_top': 0.592, 'x_right': 0.72, 'y_bottom': 1.0}",,,,0
2007_006605.jpg,chair,"{'x_left': 0.284, 'y_top': 0.5706666666666667, 'x_right': 0.512, 'y_bottom': 0.9626666666666667}",,,,0
2007_006605.jpg,pottedplant,"{'x_left': 0.172, 'y_top': 0.4826666666666667, 'x_right': 0.268, 'y_bottom': 0.5813333333333334}",,,,0
2007_006605.jpg,pottedplant,"{'x_left': 0.098, 'y_top': 0.256, 'x_right': 0.192, 'y_bottom': 0.648}",,,,0
2007_006605.jpg,,,pottedplant,"{'x_left': 0.08664227493050006, 'y_top': 0.207682658973107, 'x_right': 0.20747369025246457, 'y_bottom': 0.6508075696798471}",0.8343686,0
2007_006605.jpg,,,chair,"{'x_left': 0.3220850834747919, 'y_top': 0.49841810251279517, 'x_right': 0.41201676219312044, 'y_bottom': 0.6157186323212889}",0.11376637,0
2007_006605.jpg,,,chair,"{'x_left': 0.14000402811971996, 'y_top': 0.5709023032099009, 'x_right': 0.2278753763517508, 'y_bottom': 0.7444515488420541}",0.12530215,0
2007_006605.jpg,,,chair,"{'x_left': 0.6679226866628115, 'y_top': 0.515039017887849, 'x_right': 0.8155322285305996, 'y_bottom': 0.8233931015550173}",0.60023785,0
